PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P09861,Velachery,1704,26-01-2005,74,2.0,1.0,4,AbNormal,No,31-01-1986,Others,AllPub,Paved,RM,4.5,2.2,3.2,3.08,349006,218129,10906430
P05402,KK Nagar,2397,03-03-2010,5,4.0,2.0,6,Partial,Yes,06-03-1996,House,NoSewr ,Gravel,RL,2.5,2.4,4.4,3.23,510155,165800,12753880
P03210,Karapakkam,1004,04-05-2011,131,1.0,1.0,3,AbNormal,Yes,15-05-1967,Commercial,AllPub,Paved,A,4.0,3.9,4.9,4.33,380000,144400,7600000
P01836,Karapakkam,1028,30-01-2012,11,1.0,1.0,3,Family,Yes,01-02-2001,House,ELO,No Access,RL,3.0,4.0,3.0,3.3,326014,63785,7087250
P04005,KK Nagar,1499,26-11-2010,85,2.0,1.0,4,Partial,No,29-11-1999,Commercial,NoSeWa,Paved,RM,4.8,2.7,4.1,3.89,626257,146571,13324620
P02411,Karapakkam,943,09-10-2011,191,1.0,1.0,3,Partial,Yes,11-10-2001,House,NoSewr ,Paved,C,4.1,3.0,4.7,4.01,289800,133308,5796000
P09207,Velachery,1966,24-02-2007,35,3.0,2.0,5,AbNormal,Yes,26-02-2000,House,NoSeWa,No Access,I,2.8,3.0,3.8,3.19,386602,115980,9665040
P09864,Velachery,1864,19-01-2005,110,3.0,2.0,5,AdjLand,No,23-01-1990,House,ELO,Gravel,RM,2.6,2.7,2.0,2.47,406564,180695,11293450
P06071,Anna Nagar,1977,29-10-2009,153,2.0,1.0,5,Partial,No,06-11-1976,House,NoSeWa,No Access,RH,3.0,2.5,2.6,2.715,300826,189409,11141710
P02320,Karapakkam,1346,24-10-2011,84,2.0,2.0,4,Partial,Yes,04-11-1967,House,NoSewr ,Gravel,I,4.1,4.2,4.0,4.09,319963,133938,7441000
P04959,Adyar,1231,27-05-2010,139,2.0,2.0,4,Family,Yes,05-06-1974,Others,ELO,No Access,RM,3.6,4.4,4.8,4.36,379447,97572,10841340
P05489,Karapakkam,1299,15-02-2010,141,1.0,1.0,3,Normal Sale,No,24-02-1975,Commercial,AllPub,Paved,RL,4.1,3.6,4.6,4.15,458004,117164,10651250
P07959,Chrompet,994,11-06-2008,116,1.0,1.0,3,AdjLand,No,18-06-1980,Commercial,NoSewr ,No Access,RL,4.8,3.8,3.5,4.01,357573,184554,11534600
P08738,Adyar,1275,05-09-2007,196,2.0,2.0,4,AdjLand,Yes,11-09-1980,House,ELO,Gravel,C,3.1,4.8,2.9,3.34,379420,9486,9485505
P06668,KK Nagar,1994,30-06-2009,111,3.0,2.0,5,Normal Sale,Yes,03-07-1999,House,AllPub,Paved,RH,4.7,5.0,3.6,4.35,452574,154538,11038400
P08634,Chrompet,982,13-10-2007,73,1.0,1.0,3,AdjLand,Yes,22-10-1968,House,NoSeWa,No Access,RL,2.4,4.2,2.8,3.24,257798,33264,8316050
P05986,Velachery,1690,15-11-2009,59,2.0,1.0,4,Normal Sale,Yes,25-11-1971,Commercial,AllPub,Gravel,C,2.7,3.4,4.3,3.5,464746,239415,14083210
P07768,Velachery,1617,08-08-2008,18,2.0,1.0,4,AbNormal,No,15-08-1981,Commercial,NoSewr ,Gravel,A,4.8,2.5,5.0,3.83,389353,97338,12167290
P07085,Chrompet,1148,02-03-2009,116,1.0,1.0,3,Normal Sale,No,08-03-1986,House,NoSewr ,Paved,RL,4.7,3.4,2.9,3.64,278069,43448,8689650
P01029,Chrompet,1276,12-02-2013,42,2.0,1.0,4,AdjLand,Yes,14-02-2008,Others,AllPub,No Access,RL,3.6,3.9,5.0,4.14,347419,100864,11207070
P03394,Adyar,631,03-04-2011,91,1.0,1.0,2,Partial,Yes,08-04-1989,House,NoSeWa,Gravel,RL,4.1,2.5,4.9,4.18,301229,40707,8141330
P09458,Chrompet,1129,29-11-2006,198,1.0,1.0,3,Normal Sale,Yes,03-12-1989,House,NoSeWa,Gravel,RL,2.8,2.1,4.8,3.12,321822,140797,10056950
P08553,Adyar,1291,09-11-2007,112,2.0,2.0,4,AdjLand,No,14-11-1984,Others,NoSewr ,Gravel,I,3.4,2.0,3.2,3.02,305053,20337,10168445
P07358,Chrompet,1269,10-12-2008,0,2.0,1.0,4,Family,No,20-12-1969,Others,AllPub,No Access,RH,3.1,2.0,2.4,2.45,267212,116905,8350380
P04877,KK Nagar,2349,13-06-2010,59,4.0,2.0,6,Family,No,19-06-1985,House,NoSewr ,Paved,RH,3.5,3.0,2.4,2.91,417508,104377,10437700
P01476,T Nagar,1923,13-04-2012,39,2.0,1.0,5,AdjLand,No,16-04-2003,House,AllPub,No Access,RL,2.9,3.4,3.9,3.475,407124,210128,13133030
P09396,Chrompet,1047,23-12-2006,92,1.0,1.0,3,Partial,No,29-12-1982,Commercial,ELO,No Access,RM,2.6,4.4,4.7,3.95,308547,106805,11867200
P03366,Karapakkam,505,07-04-2011,168,1.0,1.0,2,AdjLand,Yes,17-04-1971,Others,ELO,Paved,RH,3.4,4.9,3.1,3.73,173126,69251,5770875
P01937,KK Nagar,2034,12-01-2012,165,3.0,2.0,5,Family,No,15-01-1997,House,NoSewr ,Gravel,RM,2.3,3.3,3.1,2.92,340395,260970,11346500
P06363,KK Nagar,2395,06-09-2009,142,4.0,2.0,6,Normal Sale,No,09-09-1998,Others,AllPub,Gravel,RL,3.3,3.4,3.4,3.37,397954,198977,13265120
P03157,Adyar,836,15-05-2011,101,1.0,1.0,3,AdjLand,No,23-05-1977,House,ELO,No Access,RL,2.5,2.8,4.8,3.71,290600,7265,7265010
P06347,KK Nagar,2500,10-09-2009,137,4.0,2.0,6,AbNormal,No,18-09-1979,House,NoSewr ,Paved,RM,3.6,3.7,2.1,3.03,557226,133250,12113600
P06525,Karapakkam,1114,31-07-2009,64,1.0,1.0,3,Family,No,03-08-1999,Commercial,AllPub,No Access,A,3.9,3.7,4.9,4.24,340776,70995,7099500
P05024,Karapakkam,1282,15-05-2010,17,1.0,1.0,3,AdjLand,Yes,27-05-1961,House,NoSewr ,Paved,A,4.1,3.6,2.9,3.47,267433,75579,5813750
P02178,Chrompet,802,23-11-2011,92,1.0,1.0,3,AbNormal,Yes,02-12-1973,Commercial,ELO,No Access,RH,2.7,5.0,2.6,3.59,311094,145826,9721700
P00692,Chrompet,878,12-10-2013,65,1.0,1.0,3,Partial,No,20-10-1982,House,AllPub,No Access,RM,4.8,2.2,3.6,3.4,206042,29435,7358650
P05175,T Nagar,1829,15-04-2010,197,2.0,1.0,5,AdjLand,Yes,25-04-1969,House,AllPub,Gravel,RM,3.8,3.1,3.0,3.265,548812,74164,14832770
P09659,Velachery,1782,18-04-2006,88,2.0,1.0,4,Partial,No,23-04-1987,Others,NoSeWa,Gravel,RM,4.2,2.1,2.7,2.81,378754,100258,11139830
P01944,Chrompet,1074,10-01-2012,3,1.0,1.0,3,Normal Sale,Yes,19-01-1973,Commercial,NoSeWa,Gravel,RH,3.3,3.4,2.3,3.04,322616,141951,12904650
P00354,Anna Nagar,1823,12-06-2014,98,2.0,1.0,5,Partial,Yes,18-06-1990,Others,ELO,Gravel,RL,2.0,3.6,4.0,3.2,537668,101721,14531570
P08270,KK Nagar,1678,06-03-2008,111,2.0,1.0,4,Partial,No,13-03-1980,Commercial,NoSewr ,Paved,RM,3.3,4.3,3.9,3.84,607132,268268,14119360
P06898,KK Nagar,1566,25-04-2009,113,2.0,1.0,4,Normal Sale,Yes,26-04-2004,Others,AllPub,Paved,RH,3.2,2.5,3.6,3.15,331604,238340,10362620
P00086,T Nagar,1781,22-12-2014,187,1.0,1.0,4,Family,No,31-12-1976,Commercial,NoSewr ,No Access,RH,2.8,4.2,2.1,2.835,646524,89795,17959010
P00108,Chrompet,992,07-12-2014,152,1.0,1.0,3,AdjLand,Yes,12-12-1993,House,ELO,Gravel,RM,3.9,4.4,4.5,4.28,344604,156638,10442550
P02227,Karapakkam,1121,11-11-2011,77,1.0,1.0,3,Normal Sale,Yes,14-11-1997,Commercial,ELO,Paved,C,3.0,4.0,2.7,3.18,366848,196845,8947500
P09095,Chrompet,1206,08-04-2007,180,2.0,1.0,4,Partial,Yes,09-04-2002,Commercial,AllPub,Gravel,RM,3.8,2.4,4.9,3.57,412863,95276,15879350
P07844,Velachery,1647,15-07-2008,62,2.0,1.0,4,Normal Sale,No,25-07-1968,House,ELO,No Access,I,2.2,2.6,2.6,2.5,233471,75535,6866800
P05301,Anna Nagar,2000,23-03-2010,49,2.0,1.0,5,AbNormal,Yes,26-03-1997,Others,AllPub,Gravel,RM,3.9,4.0,2.4,3.325,573206,118013,16859010
P04070,Chrompet,700,14-11-2010,66,1.0,1.0,2,Normal Sale,Yes,17-11-1997,House,AllPub,No Access,RH,3.6,3.5,3.9,3.65,223160,104606,6973750
P04663,Karapakkam,1555,23-07-2010,113,2.0,2.0,4,Normal Sale,No,01-08-1972,Commercial,NoSewr ,No Access,A,2.3,2.1,4.3,3.04,297347,139928,8745500
P03611,Anna Nagar,1886,17-02-2011,52,2.0,1.0,5,Partial,Yes,21-02-1993,Commercial,ELO,No Access,RH,3.9,3.4,3.6,3.655,540211,140055,20007810
P06696,KK Nagar,1636,23-06-2009,141,2.0,1.0,4,AbNormal,Yes,29-06-1984,House,AllPub,Paved,RL,3.2,3.3,2.0,2.75,422365,191070,10056300
P09299,Velachery,1531,26-01-2007,67,2.0,1.0,4,AbNormal,No,29-01-1995,House,NoSeWa,Paved,A,2.6,4.2,4.9,4.01,202360,134907,6745340
P01298,Chrompet,1243,22-08-2012,77,2.0,1.0,4,AdjLand,No,28-08-1991,House,NoSewr ,Paved,RL,3.6,4.2,2.1,3.39,284081,142040,9469350
P08943,Adyar,734,10-06-2007,131,1.0,1.0,2,AdjLand,Yes,19-06-1971,Commercial,AllPub,Gravel,C,3.6,2.5,4.0,3.58,398500,20436,10217940
P06049,Adyar,1290,02-11-2009,108,2.0,2.0,4,AdjLand,No,09-11-1982,Others,AllPub,Paved,A,3.3,3.3,4.4,3.85,264914,85456,8545605
P01692,Karapakkam,790,25-02-2012,119,1.0,1.0,2,AdjLand,No,01-03-1994,Commercial,AllPub,Paved,A,4.9,2.6,2.0,3.05,231895,85435,6102500
P01372,Anna Nagar,1902,02-07-2012,168,2.0,1.0,5,Family,Yes,13-07-1970,Commercial,ELO,Paved,RL,4.5,4.9,4.9,4.76,742113,212032,21203240
P09473,Adyar,790,20-11-2006,102,1.0,1.0,2,AdjLand,No,30-11-1966,House,ELO,Gravel,RH,4.2,3.1,2.5,3.13,256547,43979,7329900
P09264,Velachery,1841,07-02-2007,37,3.0,2.0,5,AdjLand,Yes,19-02-1960,House,AllPub,Gravel,RL,3.5,3.8,4.3,3.88,356258,183875,11492190
P08316,Adyar,1067,16-02-2008,55,1.0,1.0,3,Partial,Yes,22-02-1981,House,ELO,No Access,RH,2.4,3.8,3.5,3.23,270654,63683,7960405
P06085,KK Nagar,2255,27-10-2009,181,4.0,2.0,6,Normal Sale,No,31-10-1995,Commercial,AllPub,Paved,RH,3.1,2.9,3.0,3.0,509468,424557,16982280
P01596,Adyar,778,12-03-2012,61,1.0,1.0,2,Family,No,16-03-1996,Commercial,NoSeWa,Gravel,I,4.5,3.1,3.6,3.77,294646,19643,9821540
P08728,Anna Nagar,1634,08-09-2007,21,1.0,1.0,4,AdjLand,No,18-09-1965,House,AllPub,Gravel,RL,2.3,5.0,4.8,3.975,452062,195486,12217890
P01758,Karapakkam,1270,12-02-2012,39,1.0,1.0,3,AdjLand,Yes,17-02-1990,House,ELO,Gravel,RL,2.7,2.7,2.3,2.54,393954,196977,8953500
P02146,Karapakkam,1610,30-11-2011,195,2.0,2.0,4,Partial,No,07-12-1980,Commercial,NoSewr ,Gravel,RL,3.8,3.6,3.6,3.66,525851,225365,12520250
P09831,Velachery,1661,04-04-2005,31,2.0,1.0,4,AbNormal,Yes,11-04-1976,House,AllPub,Gravel,A,2.3,4.6,3.5,3.7,306505,170281,8514030
P06126,KK Nagar,1641,17-10-2009,178,2.0,1.0,4,Partial,No,24-10-1980,Others,AllPub,Gravel,RL,4.6,4.4,3.1,3.94,460580,190239,10012600
P03173,KK Nagar,1869,13-05-2011,20,3.0,2.0,5,Family,No,17-05-1995,Others,AllPub,Gravel,RL,3.9,2.4,3.2,3.17,436430,212620,11190500
P05884,Anna Nagar,1823,05-12-2009,22,2.0,1.0,5,Normal Sale,No,16-12-1966,Commercial,NoSeWa,No Access,RL,3.7,3.9,4.9,4.23,573101,305654,19103360
P08912,Adyar,1033,22-06-2007,200,1.0,1.0,3,Partial,Yes,29-06-1977,Others,NoSewr ,No Access,I,4.5,2.1,4.9,4.22,306183,8057,8057450
P05287,Karapakkam,873,24-03-2010,103,1.0,1.0,2,Family,Yes,01-04-1979,Others,ELO,No Access,C,4.2,4.4,2.9,3.74,148990,52867,4806125
P06469,KK Nagar,1360,12-08-2009,157,2.0,1.0,4,Normal Sale,Yes,17-08-1991,Commercial,NoSewr ,Paved,RH,2.3,4.4,4.2,3.69,492311,214597,12623360
P08511,Velachery,1873,02-12-2007,0,3.0,2.0,5,Family,Yes,07-12-1986,Others,ELO,No Access,RL,4.8,3.4,3.9,3.9,363735,198401,11022270
P09526,Chrompet,832,25-10-2006,98,1.0,1.0,3,AbNormal,Yes,29-10-1989,House,ELO,Paved,RL,3.6,4.9,3.9,4.21,278796,25345,8448350
P08155,Chrompet,940,07-04-2008,50,1.0,1.0,3,Partial,No,11-04-1994,Commercial,NoSewr ,Paved,RL,4.3,3.2,3.3,3.56,318066,193112,11359500
P03911,Karapakkam,820,16-12-2010,63,1.0,1.0,2,Family,Yes,17-12-2005,House,ELO,No Access,I,3.0,4.9,3.8,3.89,250045,76101,5435750
P04178,Karapakkam,592,21-10-2010,109,1.0,1.0,2,Family,No,31-10-1971,House,NoSewr ,No Access,C,4.7,2.0,4.0,3.61,137065,39162,2797250
P02416,Karapakkam,608,08-10-2011,41,1.0,1.0,2,Family,Yes,11-10-1996,Commercial,ELO,No Access,I,4.5,3.9,2.5,3.52,229631,99300,6206250
P07454,Chrompet,1093,04-11-2008,51,1.0,1.0,3,AbNormal,No,07-11-1996,House,NoSewr ,No Access,RM,4.6,4.9,3.8,4.48,271262,61253,8750400
P03570,KK Nagar,2439,27-02-2011,162,4.0,2.0,6,Partial,No,05-03-1985,House,NoSewr ,Gravel,RH,4.0,4.0,4.1,4.04,366951,111197,11119720
P06847,KK Nagar,1499,07-05-2009,130,2.0,1.0,4,Normal Sale,Yes,13-05-1987,Others,NoSewr ,Paved,RH,3.3,4.3,4.3,4.0,430726,215363,9789220
P04532,Karapakkam,706,13-08-2010,109,1.0,1.0,2,Partial,No,19-08-1984,Commercial,NoSeWa,Gravel,RM,4.6,2.4,3.3,3.42,333900,141908,8347500
P08174,Adyar,809,01-04-2008,171,1.0,1.0,3,Partial,Yes,04-04-1999,Others,ELO,Paved,RL,2.5,3.6,4.3,3.62,361745,108524,9043635
P00635,Chrompet,865,15-11-2013,33,1.0,1.0,3,AbNormal,No,21-11-1989,Commercial,AllPub,Gravel,RH,2.8,3.7,4.1,3.55,357951,130164,10847000
P03762,Karapakkam,785,14-01-2011,103,1.0,1.0,2,Family,No,22-01-1979,Others,NoSeWa,No Access,I,3.2,4.2,2.6,3.26,194903,62203,4146875
P04442,Anna Nagar,1517,30-08-2010,64,1.0,1.0,4,Normal Sale,No,04-09-1990,Commercial,AllPub,Gravel,RL,3.3,4.0,2.3,3.075,723058,180765,18076450
P10019,Velachery,1744,07-02-2004,69,2.0,1.0,4,AbNormal,Yes,19-02-1955,Others,NoSewr ,Gravel,RM,2.3,4.8,3.9,3.91,477933,238967,11948330
P03951,KK Nagar,1639,06-12-2010,154,2.0,1.0,4,AdjLand,Yes,11-12-1989,Others,NoSeWa,Paved,RL,3.8,4.5,4.4,4.25,454977,99873,11097000
P02140,Chrompet,904,02-12-2011,36,1.0,1.0,3,Family,No,05-12-1999,Others,AllPub,No Access,RM,2.6,2.8,4.3,3.19,236658,50712,8452080
P07086,T Nagar,1918,02-03-2009,78,2.0,1.0,5,Family,Yes,13-03-1965,Commercial,NoSeWa,No Access,RL,4.1,3.0,4.7,4.095,746911,207475,20747530
P00732,Chrompet,1214,03-09-2013,43,2.0,1.0,4,Partial,No,07-09-1996,House,ELO,Paved,RM,2.4,3.3,2.4,2.76,258495,110783,9231950
P05835,Anna Nagar,1768,13-12-2009,74,1.0,1.0,4,AdjLand,Yes,23-12-1971,Others,NoSeWa,Paved,RM,4.4,2.3,2.1,2.955,368481,250567,14739250
P00849,T Nagar,1794,16-06-2013,68,1.0,1.0,4,AdjLand,No,19-06-2002,Commercial,AllPub,Gravel,RL,3.9,2.9,3.3,3.38,821637,231744,21067620
P04724,KK Nagar,1503,10-07-2010,144,2.0,1.0,4,AdjLand,No,16-07-1984,House,NoSewr ,Paved,RH,3.3,2.7,3.0,3.0,391177,124844,8322920
P05347,Velachery,1530,13-03-2010,69,2.0,1.0,4,Partial,No,20-03-1982,Commercial,AllPub,Paved,A,2.6,2.8,4.7,3.32,360319,141944,10918760
P05684,Adyar,1242,12-01-2010,163,2.0,2.0,4,AbNormal,No,20-01-1977,House,ELO,Paved,I,4.0,4.2,3.3,3.69,273146,72303,8033695
P00662,Chrompet,1150,01-11-2013,6,1.0,1.0,3,Partial,No,05-11-1998,House,NoSeWa,Paved,RM,4.2,4.9,3.0,4.12,273608,27361,9120250
P05703,Karapakkam,1265,08-01-2010,108,1.0,1.0,3,Normal Sale,No,11-01-1997,Others,NoSeWa,Gravel,RM,2.5,3.8,2.3,2.81,448531,206324,8970625
P07067,Anna Nagar,1976,07-03-2009,65,2.0,1.0,5,AdjLand,No,15-03-1978,Commercial,NoSeWa,Paved,RL,4.1,4.8,2.1,3.475,751564,322099,21473270
P07068,KK Nagar,2450,07-03-2009,142,4.0,2.0,6,Family,No,14-03-1983,House,AllPub,Gravel,RL,3.7,4.3,2.3,3.32,442798,299188,11967520
P06846,Anna Nagar,1576,07-05-2009,188,1.0,1.0,4,Normal Sale,No,11-05-1993,Others,AllPub,Gravel,RH,4.6,4.6,4.5,4.56,452160,188400,12560000
P04474,KK Nagar,2260,24-08-2010,1,4.0,2.0,6,AdjLand,Yes,29-08-1989,House,NoSeWa,Gravel,RH,5.0,3.5,3.3,3.87,562323,97795,12224420
P01283,Anna Nagar,1939,01-09-2012,130,2.0,1.0,5,Normal Sale,Yes,09-09-1983,Commercial,ELO,No Access,RL,4.9,3.0,2.5,3.465,826735,317975,21198330
P05231,Karapakkam,1506,05-04-2010,156,2.0,2.0,4,AdjLand,Yes,14-04-1975,House,ELO,No Access,C,3.6,2.0,2.0,2.48,264460,161256,6450250
P08841,Velachery,1626,28-07-2007,102,2.0,1.0,4,Normal Sale,No,09-08-1957,House,ELO,Pavd,I,2.2,2.2,3.0,2.44,239494,79831,7257400
P09084,Chrompet,1298,12-04-2007,11,2.0,1.0,4,AbNormal,No,20-04-1974,Commercial,NoSewr ,Paved,RL,2.7,3.3,3.7,3.24,393107,70198,14039550
P00655,Chrompet,1290,05-11-2013,168,2.0,1.0,4,Partial,No,07-11-2004,Others,NoSewr ,Paved,RH,5.0,2.2,4.6,3.76,255124,75592,9449050
P03565,Anna Nagar,1708,28-02-2011,76,1.0,1.0,4,AdjLand,Yes,03-03-1996,House,NoSeWa,Paved,RH,2.9,3.6,3.3,3.235,491039,239224,12590750
P05627,Chrompet,914,23-01-2010,18,1.0,1.0,3,Normal Sale,No,31-01-1978,House,NoSeWa,Paved,RM,3.9,4.7,2.7,3.86,269122,65242,8155200
P03457,KK Nagar,2360,23-03-2011,171,4.0,2.0,6,Normal Sale,Yes,25-03-2002,Commercial,NoSewr ,Paved,RM,2.0,3.9,4.6,3.61,693566,495405,19816180
P02534,Karapakkam,907,15-09-2011,142,1.0,1.0,3,Partial,Yes,26-09-1967,Commercial,NoSewr ,Paved,C,2.5,4.2,4.2,3.69,314803,146420,7321000
P03890,Anna Nagar,1923,21-12-2010,74,2.0,1.0,5,Normal Sale,No,25-12-1993,House,NoSeWa,No Access,RL,3.3,3.5,4.6,3.87,308016,110886,12320640
P06807,Anna Nagar,1968,17-05-2009,190,2.0,1.0,5,AbNormal,Yes,24-05-1981,House,AllPub,Paved,RL,2.0,2.9,4.8,3.345,506056,253028,14057110
P02846,Karapakkam,1058,14-07-2011,132,1.0,1.0,3,AbNormal,No,19-07-1988,House,NoSewr ,Gravel,RL,4.5,4.6,2.3,3.65,235848,132665,7370250
P02640,Anna Nagar,1779,29-08-2011,114,1.0,1.0,4,Family,Yes,01-09-1998,House,NoSeWa,No Access,RL,2.6,2.1,2.7,2.515,382934,135880,12352710
P04548,KK Nagar,2283,11-08-2010,56,4.0,2.0,6,Family,Yes,12-08-2004,Others,AllPub,Gravel,RL,3.4,3.6,3.4,3.46,443276,221638,13852380
P05275,Karapakkam,871,26-03-2010,118,1.0,1.0,2,Family,No,03-04-1978,Commercial,ELO,Paved,RL,4.0,4.7,3.7,4.09,282380,153292,8068000
P04079,Karapakkam,1107,12-11-2010,41,1.0,1.0,3,AbNormal,No,23-11-1964,House,NoSeWa,Gravel,A,3.2,3.0,2.2,2.74,178480,89240,4462000
P09088,Velachery,1531,11-04-2007,134,2.0,1.0,4,AbNormal,No,24-04-1952,House,NoSeWa,Gravel,RL,4.0,3.8,2.6,3.49,268832,130080,8672000
P07638,T Nagar,1660,15-09-2008,156,1.0,1.0,4,Normal Sale,No,25-09-1971,Commercial,NoSeWa,Paved,RH,4.0,3.1,4.5,4.0,551420,249028,17787740
P04377,Adyar,838,13-09-2010,10,1.0,1.0,3,AdjLand,Yes,22-09-1973,Commercial,AllPub,No Access,RH,2.7,4.3,3.1,3.22,425503,167962,11197455
P04863,Adyar,786,16-06-2010,72,1.0,1.0,2,AbNormal,Yes,26-06-1971,House,AllPub,No Access,C,2.9,4.9,2.2,2.95,198933,46808,5850985
P09901,Velachery,1633,12-11-2004,92,2.0,1.0,4,Family,Yes,22-11-1965,Commercial,AllPub,No Access,RL,4.8,3.0,2.5,3.3,494752,240308,14135780
P09239,Velachery,1685,15-02-2007,116,2.0,1.0,4,Partial,No,28-02-1955,Others,NoSeWa,No Access,I,2.8,4.1,2.1,3.18,286437,95479,7344540
P08718,T Nagar,1834,11-09-2007,159,2.0,1.0,5,AdjLand,No,13-09-1998,House,AllPub,Paved,RM,2.9,4.0,3.7,3.535,489679,181881,13990830
P03703,Karapakkam,1635,28-01-2011,8,2.0,2.0,4,Family,No,04-02-1984,House,NoSewr ,Paved,RM,4.1,4.1,2.8,3.58,432217,176415,8820750
P04038,Chrompet,1080,19-11-2010,4,1.0,1.0,3,Family,No,22-11-1996,House,NoSeWa,No Access,RM,4.1,2.0,3.4,3.05,266211,108148,8319100
P06186,Karapakkam,1226,08-10-2009,138,1.0,1.0,3,Family,Yes,18-10-1971,Others,AllPub,Paved,RH,3.5,3.9,2.8,3.34,369103,78533,7853250
P06287,Karapakkam,557,20-09-2009,105,1.0,1.0,2,Family,Yes,24-09-1992,Others,ELO,No Access,I,4.3,3.0,2.8,3.31,183695,94203,4710125
P01076,Anna Nagar,1999,11-01-2013,4,2.0,1.0,5,Normal Sale,Yes,15-01-1997,Commercial,ELO,No Access,RH,2.9,4.7,2.1,3.03,808496,361696,21276220
P09916,Velchery,1933,17-10-2004,3,3.0,2.0,5,Family,Yes,22-10-1985,House,ELO,Gravel,A,2.5,3.4,3.9,3.33,330629,119394,9184130
P05200,Karapakkam,1091,11-04-2010,83,1.0,1.0,3,Normal Sale,Yes,13-04-2003,Commercial,AllPub,No Access,RM,4.0,2.6,4.6,3.82,388124,133071,11089250
P03838,Karapakkam,1021,02-01-2011,177,1.0,1.0,3,Family,Yes,14-01-1963,House,NoSewr ,Gravel,A,3.3,2.2,2.9,2.81,195194,79133,5275500
P01723,Karapakkam,1109,19-02-2012,7,1.0,1.0,3,Normal Sale,No,25-02-1988,House,NoSewr ,Gravel,A,3.9,4.8,5.0,4.61,176987,130138,5205500
P00703,Chrompet,1148,03-10-2013,152,1.0,1.0,3,Normal Sale,No,11-10-1980,House,ELO,Gravel,RH,4.6,2.8,2.6,3.28,237195,32717,8179150
P03370,Velachery,1754,07-04-2011,9,2.0,1.0,4,AbNormal,Yes,14-04-1981,Commercial,ELO,Paved,I,2.4,3.8,3.2,3.27,530739,172132,14344300
P08839,Chrompet,1232,29-07-2007,29,2.0,1.0,4,Partial,No,01-08-1992,Others,ELO,Paved,RH,3.7,2.8,2.7,3.04,238601,35348,8837090
P07379,Anna Nagar,1774,03-12-2008,158,1.0,1.0,4,Family,Yes,11-12-1978,Others,NoSewr ,No Access,RM,4.8,3.7,3.7,4.085,421391,210696,14046370
P09680,Velachery,1538,09-03-2006,157,2.0,1.0,4,Family,No,17-03-1972,House,NoSeWa,Paved,C,3.9,4.7,3.6,4.17,211773,129796,6831380
P00367,Chrompet,1178,05-06-2014,4,1.0,1.0,3,AbNormal,Yes,13-06-1980,Others,NoSewr ,Paved,RL,4.6,4.8,2.5,4.05,287990,154280,10285360
P02313,KK Nagar,1577,26-10-2011,22,2.0,1.0,4,Family,No,28-10-2000,Commercial,NoSewr ,Gravel,RH,4.5,2.0,3.4,3.31,517819,172606,13277420
P08400,Chrompet,897,14-01-2008,104,1.0,1.0,3,Family,Yes,16-01-1999,House,ELO,Gravel,RL,4.5,3.3,2.0,3.27,284051,64141,9162950
P02094,Adyar,762,11-12-2011,16,1.0,1.0,2,AdjLand,No,20-12-1975,Others,ELO,Paved,RH,2.9,4.7,3.5,3.56,291358,43704,7283940
P07803,T Nagar,1550,29-07-2008,39,1.0,1.0,4,Normal Sale,No,03-08-1989,House,ELO,Paved,RL,2.6,2.2,2.9,2.635,399932,144420,11109230
P02954,Karapakkam,1075,23-06-2011,46,1.0,1.0,3,AbNormal,No,24-06-2005,Commercial,NoSeWa,Paved,RM,3.0,2.9,3.9,3.33,474191,257713,10308500
P01900,Karapakkam,1558,18-01-2012,200,2.0,2.0,4,AdjLand,No,29-01-1967,House,AllPub,Paved,I,4.0,4.6,3.5,3.98,239624,77525,7047750
P00441,Chrompet,779,16-04-2014,35,1.0,1.0,2,Normal Sale,Yes,23-04-1986,House,NoSeWa,Gravel,RM,2.5,3.1,2.7,2.8,261267,36037,9009200
P01272,Chrompet,812,12-09-2012,21,1.0,1.0,3,Normal Sale,No,15-09-2002,House,AllPub,No Access,RL,4.1,5.0,3.3,4.22,224009,86713,7226100
P02381,Karapakkam,1550,15-10-2011,5,2.0,2.0,4,AdjLand,Yes,24-10-1974,House,NoSeWa,Paved,RH,4.5,3.2,5.0,4.31,291270,94234,8566750
P09068,Anna Nagar,1538,21-04-2007,187,1.0,1.0,4,Family,Yes,24-04-1994,Commercial,AllPub,Gravel,RM,3.8,4.8,4.4,4.29,698753,139751,19964360
P05430,KK Nagar,1550,26-02-2010,157,2.0,1.0,4,AbNormal,Yes,28-02-2002,Comercial,NoSewr ,Paved,RH,4.0,4.7,2.2,3.49,594568,262716,13827160
P04134,Anna Nagar,1775,30-10-2010,152,1.0,1.0,4,Partial,Yes,07-11-1977,Commercial,AllPub,Paved,RH,2.7,4.0,2.6,2.985,565848,331704,19512010
P05254,KK Nagar,2156,02-04-2010,91,3.0,2.0,5,AbNormal,Yes,06-04-1995,Others,NoSeWa,Paved,RL,2.9,3.9,3.8,3.56,615372,313966,12558620
